objid,u,g,r,i,z,class,redshift
1237665582188331276,17.88701,16.92697,16.66932,16.55854,16.53106,STAR,-0.0003811448
1237661950813667686,19.17761,17.20634,16.20302,15.75897,15.41471,GALAXY,0.1040002
1237655504573038968,19.53255,18.11048,17.55223,17.32354,17.17716,STAR,-0.0004922295
1237655744023626322,19.14079,17.67933,16.98085,16.63136,16.3787,GALAXY,0.04123991
1237651735781310571,19.56484,18.33039,17.67968,17.28653,17.00707,GALAXY,0.113538
1237671934971347031,18.90702,18.72495,18.74592,18.51933,18.3248,QSO,1.983856
1237665440997638362,18.36586,16.80343,15.88984,15.42264,15.08064,GALAXY,0.1370348
1237662198824304948,19.47678,17.91229,17.12736,16.71643,16.38881,GALAXY,0.1042615
1237665429182283801,18.21285,16.79227,16.2609,16.03394,15.98469,GALAXY,0
1237651737391923240,17.82357,16.47153,16.51968,16.60977,16.66367,STAR,6.949552E-05
1237665582725202090,19.0349,18.15196,17.90678,17.80419,17.77905,STAR,-0.0005026663
1237659162280919298,17.55762,16.4454,15.93796,15.59218,15.39212,GALAXY,0.05890715
1237665583799009668,19.35126,18.23411,17.72387,17.48653,17.38867,STAR,-0.0005851584
1237659162280919572,18.90791,17.82523,17.3971,17.16964,16.93486,GALAXY,0.03655925
1237648721791942668,18.65044,18.5897,18.34734,18.38396,18.62429,QSO,1.121082
1237655743486754850,18.40814,18.15699,17.92313,17.6362,17.59696,QSO,1.73649
1237665232131653968,19.34896,17.72511,16.7448,16.21316,15.84675,GALAXY,0.1018652
1237659162817855979,19.42309,17.67441,16.79964,16.28016,15.85809,GALAXY,0.03694522
1237655499215274400,17.7678,15.92856,14.96559,14.49408,14.13288,GALAXY,0.03350199
1237665373333881203,18.48829,17.61073,17.43122,17.24188,17.09705,GALAXY,0.03467487
1237671937118896498,19.37394,17.37879,16.432,15.9863,15.6387,GALAXY,0.06905991
1237668730383566091,19.29223,18.03969,18.07246,18.12058,18.16725,STAR,-0.0001168847
1237661386010264109,19.11098,17.92905,17.29986,16.94955,16.68421,GALAXY,0.1044629
1237668757237531043,16.93042,15.62262,15.64738,15.71636,15.73542,STAR,0.0001909893
1237662301375758608,19.47775,19.22464,18.91153,18.85567,18.92465,QSO,1.116313
1237659161207112123,18.44868,17.09137,16.34074,15.90401,15.6124,GALAXY,0.09841182
1237651822181089508,19.53004,18.60301,18.29346,18.16252,18.12473,STAR,-0.0005263208
1237661386010263626,19.23547,17.99967,17.95907,17.95012,17.98163,STAR,2.147694E-05
1237668731457306958,17.49175,16.11545,16.01389,16.0067,15.99506,STAR,-0.0008099225
1237661386547134828,19.31545,17.76874,17.0877,16.66513,16.4232,GALAXY,0.09853645
1237651736854987080,19.03647,17.45582,16.67391,16.27439,15.93171,GALAXY,0.06436084
1237659119874867444,19.205,17.959,17.31385,16.90415,16.69073,GALAXY,0.1334702
1237655502962229370,19.46084,17.72886,17.07547,16.72796,16.53948,GALAXY,0.02857579
1237662642270503395,18.3645,17.29008,16.69405,16.28053,16.02873,GALAXY,0.09678338
1237655503499100732,18.91413,17.67443,17.05222,16.67987,16.46476,GALAXY,0.1092061
1237655468601966900,19.02749,18.0272,17.65574,17.52897,17.45876,STAR,2.17516E-05
1237655504572907606,18.26531,16.74611,16.17644,15.95806,15.86706,STAR,4.425533E-05
1237659161207112032,19.38968,18.15764,17.70833,17.41238,17.28496,GALAXY,0.06340518
1237665373870686542,18.37635,17.11688,16.57741,16.19118,15.91528,GALAXY,0.04926055
1237668353503199505,17.86439,16.31756,15.71834,15.4698,15.3512,STAR,-0.0006710707
1237661388157812837,17.93938,16.81542,16.82778,16.8866,16.96656,STAR,-0.0007498577
1237655374651720149,19.40834,18.46929,18.1759,18.04051,17.99671,STAR,-0.0006923006
1237668350292983979,17.47491,16.53068,16.21266,16.09054,16.0232,STAR,8.314213E-05
1237668758848143687,18.05119,16.8034,16.73277,16.76843,16.82018,STAR,-0.0001750594
1237662638521450823,18.71647,17.012,16.1925,15.80372,15.50644,GALAXY,0.03512968
1237665533333406044,17.22646,16.0515,15.52639,15.23932,14.98951,GALAXY,0.03666366
1237665371723137246,19.36798,17.88541,17.45398,17.25495,17.21477,GALAXY,0.01520488
1237662666962174271,18.57377,17.38843,16.81495,16.50435,16.24835,GALAXY,0.03675385
1237668272450306198,17.86919,17.75259,16.41916,16.28339,16.22264,STAR,-0.0004504964
1237665583261941969,17.71082,16.76065,16.42215,16.29337,16.26079,STAR,-0.001234351
1237662337332478203,18.36355,17.10119,16.61683,16.28843,16.1189,GALAXY,0.08729272
1237659119874801892,18.73072,16.94157,16.10859,15.68029,15.37965,GALAXY,0.0533828
1237661386547069296,19.58173,17.65067,16.65758,16.22278,15.87543,GALAXY,0.1007222
1237665373333750071,19.54783,17.49926,16.58812,16.11229,15.75182,GALAXY,0.1053092
1237665534931239299,17.96732,16.22421,15.39693,14.96813,14.65562,GALAXY,0.03064498
1237668757237662333,18.53824,17.30723,16.69155,16.39569,16.22116,STAR,0.000435829
1237668757237662409,18.0895,16.90627,16.4565,16.19721,16.19638,STAR,7.471434E-05
1237662637447577975,19.30102,17.85115,17.03267,15.91288,15.2368,STAR,1.473723E-05
1237648721791746182,18.33522,17.22179,16.77437,16.59416,16.51886,STAR,-7.737859E-05
1237661386547003870,18.50992,17.00727,16.28859,15.85592,15.57816,GALAXY,0.09798356
1237665566080434419,18.87157,16.92945,15.80403,15.3284,14.92903,GALAXY,0.1309349
1237662641196630428,19.24108,17.88713,17.0962,16.67936,16.39692,GALAXY,0.09927173
1237659162817658998,19.16422,16.99553,16.11901,16.30398,15.61889,STAR,-5.325888E-05
1237662638521319774,19.16666,18.21914,17.90533,17.80045,17.76554,STAR,6.670535E-05
1237659162280722677,18.90892,17.00264,15.97436,15.45194,14.98821,GALAXY,0.1010929
1237667782856867930,18.44703,17.40457,17.06563,16.92262,16.90928,STAR,4.963913E-05
1237668352966197300,18.96926,18.00623,17.69946,17.58764,17.55796,STAR,-0.0003829965
1237659153683644863,19.38064,17.41926,16.44141,15.97595,15.60174,GALAXY,0.1004535
1237665103833137466,19.03777,17.60762,16.72277,16.25434,15.90545,GALAXY,0.08756702
1237651735781048428,18.72443,18.6193,18.47156,18.25623,18.06265,QSO,2.035356
1237655472361963721,17.52174,16.22166,16.19348,16.19586,16.22764,STAR,-0.0004171622
1237655742949622062,19.10595,17.78391,17.06658,16.61378,16.30978,GALAXY,0.06595955
1237662267540439293,18.55977,17.4383,17.05776,16.86885,16.77357,STAR,0.004153254
1237662619727560915,19.30508,17.99034,17.31208,16.9009,16.60708,GALAXY,0.09792999
1237661388157616355,19.35629,17.92974,17.2442,16.86669,16.61272,GALAXY,0.09832869
1237665533333209430,18.39877,17.4317,17.13159,16.9299,16.87833,GALAXY,0.03122179
1237662264862572985,19.51305,18.52058,17.96767,17.63082,17.40997,GALAXY,0.1001447
1237662637447446873,19.26616,18.32106,18.06515,17.95325,17.90121,STAR,-0.000519815
1237662267003502905,18.93706,17.70914,17.15452,16.8283,16.58504,GALAXY,0.03951264
1237671936581697635,19.13891,17.39563,16.48066,16.06466,15.74776,GALAXY,0.1111399
1237667781782995096,17.57636,16.61455,16.25807,16.11117,16.08424,STAR,-0.0004428932
1237659163354464542,19.55523,18.2287,17.42944,16.98466,16.67139,GALAXY,0.1531373
1237651822180827360,19.345,17.76532,16.96543,16.5438,16.26916,GALAXY,0.07626756
1237655469138575673,19.27639,18.97573,18.91516,18.69968,18.68737,QSO,1.576064
1237665372259811366,17.24909,15.98154,15.41688,15.07705,14.82223,GALAXY,0.03522486
1237655499214946645,18.85524,17.4307,16.72172,16.3066,15.97796,GALAXY,0.05705144
1237662534359580979,18.74915,17.75875,17.47536,17.24662,17.1615,GALAXY,0.05049945
1237665566080303268,18.96138,18.38461,18.04654,17.66597,17.56403,GALAXY,0.135026
1237662307812507988,18.37913,16.79468,16.04039,15.65492,15.33066,GALAXY,0.04766967
1237659324959752554,18.64406,16.96984,16.08876,15.66724,15.32783,GALAXY,0.09909891
1237648721254744077,19.34484,19.09146,18.73108,18.34174,18.29843,QSO,0.2168938
1237651822717632903,19.19962,17.22081,16.206,15.74903,15.37191,GALAXY,0.08572303
1237662269150921099,19.31247,19.32861,19.68831,20.02427,20.04779,STAR,-0.0002084861
1237665373870424270,18.0001,16.67871,16.20294,15.88091,15.67476,GALAXY,0.0525668
1237665534931042336,18.82644,17.86871,17.5684,17.46165,17.43198,STAR,-0.0004062207
1237662263251894552,17.89028,16.45887,15.73423,15.35584,15.079,GALAXY,0.05443535
1237665536541655389,19.1776,18.28287,17.98368,17.86253,17.86689,STAR,-0.0005756683
1237665442070986922,19.2563,18.78788,18.65256,18.56306,18.66322,QSO,1.729471
1237665440997179672,18.8632,16.77704,15.77528,15.26989,14.84684,GALAXY,0.04657257
1237668758311600646,17.48557,16.145,16.1877,16.29388,16.31069,STAR,-0.0006935049
1237659162280526060,17.64295,16.01777,15.32352,15.04197,14.88916,STAR,-0.0001112637
1237668271913173152,19.45426,18.52941,18.15929,18.01989,17.95637,STAR,-0.0002372045
1237665373870424266,19.53406,18.55301,18.2186,18.0773,18.03852,STAR,-0.0001478798
1237662337332216242,18.83788,17.39649,16.87779,16.57863,16.55024,GALAXY,0.0453878
1237662302449173039,19.268,17.27663,16.38888,16.01052,15.69157,GALAXY,0.08815624
1237665570374877277,17.20144,15.96361,15.55717,15.38669,15.37042,STAR,0.0001203177
1237651251522109669,19.5686,19.48159,19.29156,19.28325,19.39824,QSO,1.197251
1237655130381746700,19.12997,17.0884,16.05943,15.59988,15.23959,GALAXY,0.1089389
1237665567153914186,18.85559,17.20329,16.37647,15.97768,15.6769,GALAXY,0.048715
1237659325496557767,18.44229,17.35413,16.91389,16.6554,16.44313,GALAXY,0.03593947
1237662335721472069,18.58832,17.37067,17.57845,17.72262,17.84082,STAR,-0.0006219405
1237662642270175419,19.45827,17.86923,17.1352,16.80752,16.55346,GALAXY,0.06137601
1237668572549153235,18.53667,17.12123,17.09346,17.12254,17.13818,STAR,-0.0001477707
1237668706230272544,17.60551,16.254,15.55942,15.22311,15.0453,STAR,2.270409E-06
1237668706230272238,16.92823,15.6091,15.05134,14.79802,14.69744,STAR,-0.0001104079
1237668706230272438,17.45608,16.35723,15.91394,15.69509,15.61353,STAR,-0.001131947
1237668705693139290,18.42113,16.68154,15.87994,15.52083,15.31884,STAR,-0.000313583
1237668572548563500,16.85955,15.53145,15.25445,15.18223,15.09427,STAR,-0.0001013062
1237668572548628631,18.52426,17.17459,16.51781,16.22875,16.06501,STAR,9.602566E-05
1237668572548628576,17.68223,16.44324,16.58697,16.71629,16.80223,STAR,0.0001030654
1237668707303556312,19.3341,17.65157,17.00255,16.75332,16.64328,STAR,2.049022E-05
1237668705692352785,18.14145,16.1487,15.33434,14.98204,14.79614,STAR,-0.0002913944
1237668707303162829,19.47616,17.14077,16.15002,15.77594,15.57981,STAR,-0.0002041665
1237671696060318144,16.84826,15.64343,15.10171,14.83105,14.71602,STAR,-0.000435537
1237668651472912843,19.34733,16.82756,15.64147,15.18684,14.91386,STAR,-9.983682E-05
1237668599392240805,19.27074,16.73436,15.39104,14.80679,14.43256,STAR,0.0003343908
1237668598855305282,19.02434,17.28511,16.19594,15.87135,15.42073,STAR,-4.421E-05
1237668598855696845,17.87208,16.00797,15.09181,17.42922,14.48127,STAR,8.613677E-05
1237668649862303844,19.52754,17.48884,16.47449,16.07797,15.83782,STAR,-5.818639E-05
1237668649861580026,18.6315,15.26955,13.55692,12.31315,11.62835,STAR,0.0001836199
1237668597781628626,19.09604,17.55772,16.82386,16.4889,16.30805,STAR,-0.0001822049
1237668597781235228,19.47946,17.38148,16.2752,15.7794,15.47393,STAR,-0.0003394758
1237668648788820109,18.50535,16.47937,15.46665,15.03784,14.76065,STAR,8.359703E-05
1237668648787968731,18.01993,16.46568,15.65872,15.26239,15.03994,STAR,6.78208E-05
1237668705152073984,18.32533,17.46035,17.11412,16.99389,16.93309,STAR,-0.0002438722
1237668704615202849,19.01301,17.5307,16.97471,16.7703,16.69032,STAR,-0.0002117688
1237668704615072318,19.46096,17.97403,17.3807,17.15689,17.0453,STAR,-5.296897E-05
1237668572007629511,19.35569,17.03328,16.11549,15.72283,15.50432,STAR,8.859425E-05
1237668704614809952,17.96756,16.09802,15.40091,15.14611,15.02032,STAR,-0.0002529052
1237668704614875189,19.02555,18.12075,17.85253,17.75214,17.70239,STAR,-0.0001305168
1237648675608265019,18.21869,17.68738,17.52145,17.46312,17.54388,STAR,0.0004513058
1237648704069107830,16.83265,16.60331,16.60382,16.76008,16.85681,STAR,-8.228104E-05
1237648704605847682,17.3438,16.13526,16.01716,15.98038,15.97556,STAR,0.0004248499
1237648703532106441,19.1504,17.86854,17.12323,16.67278,16.39705,GALAXY,0.1127215
1237648702995235532,18.47002,16.68601,15.68304,15.13847,14.72995,GALAXY,0.05962246
1237648705142588382,18.26517,17.08865,16.665,16.42711,16.28,GALAXY,0.03196613
1237655549670392090,17.37759,16.21189,16.37901,16.52339,16.58174,STAR,-0.0004489738
1237666209248772345,18.85359,15.99031,14.75938,14.3057,14.02261,STAR,1.869896E-05
1237666226964201641,18.36893,16.86075,16.24824,16.03241,15.92376,STAR,-0.0001416821
1237666209250740095,17.10062,15.61217,15.0545,14.85029,14.68043,STAR,-8.274374E-05
1237666227501009345,19.24767,16.14902,14.95047,14.52832,14.24327,STAR,-0.0001158211
1237666227500680472,18.66093,16.89874,16.20946,15.9641,15.85864,STAR,-0.0001307667
1237666227502973407,19.29208,17.77806,16.8201,16.46556,16.12202,STAR,-0.0001475268
1237665532801777853,18.8598,17.60945,17.00993,16.61844,16.44796,GALAXY,0.0794067
1237666210324418343,19.05539,17.48343,17.15673,17.04905,17.00824,STAR,0.0001594627
1237665532801778220,18.57088,16.73841,15.91356,15.49622,15.19513,GALAXY,0.07991009
1237666210321466177,18.76393,17.73726,17.32929,17.1646,17.07153,STAR,-0.0007144069
1237648703531320016,19.49371,17.67801,16.79416,16.38673,16.01004,GALAXY,0.05098766
1237666226961318744,18.54691,17.83777,17.44259,17.26421,16.56635,QSO,0.3859987
1237666226961121777,18.22075,16.82601,16.14108,15.81957,15.63119,STAR,-0.00113056
1237666228574487626,18.48313,17.20131,16.6465,16.40437,16.2847,STAR,-0.0002469456
1237666228574291179,19.12601,17.95321,17.43311,17.23546,17.14849,STAR,-4.936099E-05
1237666210861288572,18.91764,17.46545,16.79666,16.50997,16.33316,STAR,-8.59023E-05
1237666210861548673,19.34767,17.85057,17.17056,16.88483,16.68448,STAR,-0.0003626631
1237661463312531916,18.58476,17.30459,16.65954,16.30491,16.0486,GALAXY,0.08108104
1237666210320024417,17.66308,16.41401,16.14938,16.06794,16.00905,STAR,9.075362E-05
1237666210319827468,18.18277,17.0572,16.59505,16.39281,16.29,STAR,-0.0001036088
1237668336864657893,19.34467,18.32566,17.83641,17.50834,17.34687,GALAXY,0.06676538
1237666211395863483,18.46016,16.45845,15.57289,15.19746,14.94855,STAR,-0.0001714915
1237655551280218695,19.35291,18.22339,18.0489,18.00323,18.02622,STAR,-0.000670423
1237648705141539644,19.34737,18.18453,17.7181,17.52842,17.37867,STAR,-0.0002420424
1237666210319435107,19.35183,17.90853,17.27595,17.03268,16.90877,STAR,-0.0003083112
1237665441539162281,19.59823,18.26877,17.6169,17.28696,17.01031,GALAXY,0.05200765
1237648704604537106,16.88793,15.46924,14.95367,14.77969,14.69635,STAR,-8.814006E-05
1237666228572324445,18.56298,16.60179,15.79624,15.52335,15.34928,STAR,-0.0002573856
1237648673996210408,17.15533,15.93695,15.73742,15.71929,15.73813,STAR,0.0002017642
1237666210318844174,17.66371,16.08343,15.467,15.25767,15.14061,STAR,-0.0001241694
1237666211935487081,17.72273,16.11167,15.77438,15.64748,15.57254,STAR,-0.000244493
1237668311096098855,16.56482,15.35003,14.86694,14.77713,14.9072,STAR,-0.0001407302
1237668337401201011,18.81224,17.47079,16.72882,16.31112,16.0441,GALAXY,0.08819861
1237666211935224803,18.62781,17.0797,16.3659,16.02576,15.83754,STAR,5.415818E-05
1237661464385880717,19.00429,17.70756,17.18019,16.92687,16.76543,GALAXY,0.03506881
1237648703530664545,19.09172,17.94827,17.38349,16.82967,16.67613,GALAXY,0.07371953
1237662474775167106,18.90657,19.10651,19.25225,19.4001,19.55226,STAR,-0.0001251046
1237655551279825285,19.52835,19.15126,19.42764,19.66575,20.02276,STAR,-0.0001432735
1237666229109130564,19.31909,18.32536,17.93109,17.76767,17.63887,STAR,-0.001632294
1237662307280355816,18.76726,17.24597,16.57283,16.21573,15.97218,GALAXY,0.05497247
1237662302454022157,17.77116,17.46936,17.80077,18.0417,18.28154,STAR,-0.0005194077
1237666211393110276,18.58111,17.50411,17.08094,16.87366,16.74142,STAR,-0.001131351
1237665571453534735,19.53904,18.18908,17.66163,17.42693,17.31195,STAR,6.335031E-06
1237662301917020918,18.66779,17.17512,16.45303,16.04467,15.72397,GALAXY,0.0497927
1237662663223280244,19.30087,18.5209,18.39183,18.2431,18.04169,QSO,2.65688
1237666209243726423,17.41262,16.21132,16.09237,16.07742,16.11835,STAR,-0.0003751049
1237661465996427851,18.97827,17.59242,16.97794,16.60596,16.32974,GALAXY,0.07997099
1237662226242076793,19.23865,19.0985,18.7928,18.79332,18.91843,QSO,1.097415
1237662335726256162,18.90707,18.5576,18.85382,19.05664,19.38839,STAR,1.618997E-05
1237666226959351855,18.03611,17.11274,16.82105,16.68985,16.63914,STAR,-0.0004930464
1237648705141014904,19.02958,18.80485,18.71045,18.49107,18.43086,QSO,1.68279
1237665440464961651,18.28705,16.55338,15.69008,15.23252,14.929,GALAXY,0.08455654
1237662337873805381,19.13991,19.21733,19.50599,19.74582,20.0532,STAR,-2.233997E-05
1237662666966565289,19.49745,17.41743,16.33471,15.86462,15.46845,GALAXY,0.1157666
1237665532263989327,18.35183,17.27545,17.10909,17.06893,17.1203,STAR,-0.00068942
1237662638525710473,19.5701,17.60413,16.89141,16.6225,16.5329,STAR,6.498817E-05
1237662636915032335,19.19152,19.1774,19.1666,19.02756,18.80719,QSO,2.031839
1237662307817095297,16.64513,16.2822,16.55806,16.80713,17.05272,STAR,-0.0001670065
1237662336799932499,18.58007,16.70448,15.81069,15.32706,14.9377,GALAXY,0.03522484
1237668367465054753,18.23416,17.06469,16.54182,16.38543,16.21386,GALAXY,0.02421301
1237662335726060059,18.99219,17.91571,17.55558,17.28649,17.17128,GALAXY,0.05015979
1237668310021898820,17.77694,16.59357,16.10402,15.8142,15.60391,GALAXY,0.03419507
1237668311095640419,19.02445,17.95599,17.56359,17.39868,17.34647,STAR,0.0004088383
1237662335189123215,18.4985,16.52072,15.60409,15.15411,14.82991,GALAXY,0.05841442
1237665567158435968,19.5674,17.57,16.56216,16.10811,15.74844,GALAXY,0.08725138
1237662303527436553,19.45465,18.36164,17.62693,17.16669,16.95807,GALAXY,0.176324
1237668707297198439,19.5812,18.6704,18.36919,18.23629,18.18776,STAR,-0.0008466453
1237665533337534623,19.59047,17.68941,16.70601,16.15745,15.99063,GALAXY,0.08062183
1237668271917564158,19.15994,18.2469,17.91124,17.77996,17.72317,STAR,-0.001188518
1237668311095509164,17.68669,16.375,15.7413,15.34811,15.04544,GALAXY,0.04987516
1237666227495895525,17.99666,16.27571,15.5951,15.32221,15.17338,STAR,-0.0003579785
1237668311095443646,19.32298,17.94489,17.33679,16.96554,16.77077,GALAXY,0.1066193
1237666210317271199,16.88135,15.95,15.55925,15.38899,15.31845,STAR,-0.0001736182
1237665103837332072,18.70773,17.27558,16.1338,15.63603,15.24181,GALAXY,0.1630185
1237662635840963144,17.89176,16.54486,15.95009,15.5734,15.29313,GALAXY,0.04306893
1237665566084497864,18.95095,17.82911,17.38608,17.14322,16.96757,GALAXY,0.0337148
1237659120415736138,19.15748,18.07275,17.49617,17.0797,16.86745,GALAXY,0.05644837
1237665373874684132,18.94214,17.99638,17.69437,17.54469,17.49186,STAR,-0.0002207035
1237665372800877127,19.49493,18.23239,17.6776,17.26666,17.11432,GALAXY,0.1416545
1237666209779876332,18.23586,16.8804,16.36482,16.17654,16.09414,STAR,-0.0002440031
1237666228570096047,17.82769,16.71434,16.32327,16.22059,16.16453,STAR,-9.718857E-05
1237662335188861577,17.78879,16.65748,16.14664,15.86356,15.63623,GALAXY,0.02989668
1237662337873346809,17.85452,16.73832,16.59918,16.57627,16.62611,STAR,-0.0003733251
1237665566621368342,18.56795,16.78924,16.08598,15.86474,15.72657,STAR,0.000217245
1237666209779876061,18.86487,17.43992,16.83991,16.5939,16.45895,STAR,-0.0002425805
1237665570379071821,16.40397,15.32967,15.07139,14.98057,14.95359,STAR,-0.0006125178
1237659120415604959,19.29879,17.22756,27.67558,26.85498,15.97173,GALAXY,0.05005058
1237665532263530548,18.97193,17.11961,16.2453,15.80748,15.46236,GALAXY,0.0517373
1237665567695044677,18.69481,17.79068,17.32605,17.05307,17.01472,GALAXY,0.05462414
